body,title,url
"
La Subsecretaría de Control Penitenciario del Estado de México informó que en las últimas 72 horas personal médico detectó 15 casos de hepatitis entre las Personas Privadas de su Libertad (PPL) en los centros penitenciarios de Tlalnepantla y Ecatepec. 
En un comunicado, detalló que son ocho casos en el penal de Ecatepec y siete más en el de Tlalnepantla, quienes de forma inmediata fueron separados de la población y se les brindó la atención médica correspondiente con apoyo del Sistema de Salud estatal. 
La dependencia puntualizó que son situaciones aisladas, ya que las personas contagiadas “de ninguna manera coinciden en grupos de convivencia, dormitorios, módulos e instancias”.
También subrayó que en las 22  cárceles mexiquenses no existe ninguna situación de brotes epidemiológicos, así como de Covid-19, toda vez que desde el pasado 7 de marzo se puso en marcha el Plan de Contingencia Sanitaria establecido en su Orden General de Operaciones, por lo que el personal penitenciario mantiene con un estricto protocolo de seguridad para la detección y atención de estos casos, el cual consiste en el aislamiento total de la persona, la notificación inmediata a las autoridades penitenciarias, quienes darán parte al servicio de salud para la valoración de los síntomas y pronunciar el seguimiento médico que se requiera e indicar si la persona debe ser hospitalizada.
También lee: Hospital en Neza se va a paro; piden insumos para atender Covid-19
La Subsecretaría agregó que con el propósito de reducir riesgos de salud entre las más de 30 mil personas privadas de su libertad, sus familiares y el personal de custodia, mantiene fuertes medidas de prevención a través de las revisiones médicas de rutina, los cercos sanitarios instalados en las cárceles y con la continuidad de la política de Distanciamiento Social. 
Además, el Sistema Penitenciario cuenta, actualmente, con un módulo de salud especializado para casos de COVID-19 instalado en el CPRS de Nezahualcóyotl Norte, adecuado para albergar al menos a 200 PPL que pudieran estar en riesgo por contagio. 
Agregó que hasta este momento cuentan con al menos 40 mil cubre bocas hechos de material reutilizable y lavable, mil 100 litros de gel antibacterial y otros insumos como guantes, jabón líquido, en polvo, termómetros infrarrojos, además de cumplir con los protocolos de limpieza y desinfección de las superficies y áreas comunes.
Las medidas preventivas implementadas, señaló la Subsecretaría, van en función de lo sugerido por la Organización Mundial de la Salud (OMS) vigiladas por la Comisión de Derechos Humanos del Estado de México (CODHEM) a fin de garantizar en todo momento el respeto a la integridad de las PPL y cuidar su salud.
asgs
",Reportan 15 casos de hepatitis en centros penitenciarios de Edomex,https://www.eluniversal.com.mx/metropoli/edomex/reportan-15-casos-de-hepatitis-en-centros-penitenciarios-de-edomex
"
Ya antes de la crisis sanitaria por el coronavirus, la percepción sobre la democracia en el mundo venía en franca caída. El fracaso en el objetivo de lograr sociedades más justas y equitativas, con menos pobreza y menos discriminación había logrado que en países como México, fuera cada vez más clara la decepción por un modelo aparentemente gastado y sin futuro. 
 
Las predicciones económicas para 2020 han sido desalentadoras, la mayor parte de ellas anunciando una recesión mundial de dimensiones aún más severas que las vividas en 2008 con la consecuente pérdida de empleos, incertidumbre económica y financiera y desazón social. Ese escenario, como hemos visto, va ligado históricamente a la inestabilidad política. La oferta de soluciones fáciles y simplistas vuelve a ponerse sobre la mesa. 
 
Las democracias liberales en el mundo han tardado en dar respuesta a la crisis. Han sido los gobiernos autoritarios en su mayoría, China en particular, los que mejor han lidiado con la pandemia a través del establecimiento de medidas draconianas. Curiosamente todas las acciones que permiten mitigar el contagio del coronavirus atentan contra los propios postulados democráticos: limitar las libertades civiles, confinar a los ciudadanos en sus casas, incluso utilizando al ejército para hacer cumplir las reglas, prohibir la actividad económica e incluso en algunos casos, limitar o denegar la libertad de prensa por considerar que atenta contra la seguridad nacional. 
 China se ha lanzado en una campaña de propaganda a nivel mundial, no sólo para desmitificar su participación en el inicio de la pandemia, sino también para exportar sus soluciones a la crisis como la única tabla de salvación. Soluciones que incluyen la propia idea de que su sistema político es más funcional en estados de crisis como la actual. Se trata de convencer de que la limitación de libertades es una pequeña cesión frente a un bien común mucho más importante: la vida de las personas.
 
En el pico de la crisis sanitaria en Europa, ha sido China la que se ha erigido como salvadora, enviando equipo médico, medicamentos y personal médico para ayudar a los países superados por el tamaño de la tragedia. Las imágenes de los médicos chinos con toneladas de equipo médico en aviones rumbo a Italia, Polonia, España, Grecia, han dado la vuelta al mundo al igual que las imágenes de las ciudades chinas volviendo a la normalidad junto con encabezados que alaban la rapidez de la respuesta y encumbran la posibilidad de que China supere muy rápido la crisis económica. 
 
En un entorno tan inestable como el que esperamos en los meses y años por venir, mensajes como estos no hacen sino confundir a la ciudadanía que, al igual que lo hizo en la década de los 30’s puede voltear a ver ejemplos como el de China como arquetipos de buen gobierno. El mundo vivirá una nueva ola de crecimiento de partidos políticos y movimientos autoritarios, nacionalistas, populistas y/o fascistas que buscarán alcanzar el poder y en algunos casos lo lograrán. 
 
El mapa político se reconfigurará sin lugar a dudas en el mediano y largo plazo después de esta crisis, se formarán nuevas alianzas y otras tal vez se estén condenando a desaparecer. El reto será que frente a todo eso, las democracias encuentren la forma de sobrevivir y reposicionarse. Los cambios por supuesto no serán inmediatos, pero el riesgo es inminente.
 

Twitter: @solange_  
","Coronavirus, hacia una nueva reconfiguración política (II) ",https://www.eluniversal.com.mx/opinion/solange-marquez/coronavirus-hacia-una-nueva-reconfiguracion-politica-ii
"
Es cierto: el maquillaje es una de nuestros grandes aliados para sentirnos más guapas. Por un lado, es ideal para disimular los detalles que no nos gustan, como ojeras o pequeñas imperfecciones. Además, nos ayuda a potencializar nuestros rasgos más hermosos; por ejemplo, hacer más largas nuestras pestañas o más apetecibles nuestros labios.
Junto con la limpieza y la hidratación, maquillarnos es parte fundamental de nuestra rutina de belleza. Sin embargo, en estos momentos en que, para evitar la propagación del Covid-19, una de las recomendaciones fundamentales es permanecer en casa, en realidad no lo necesitamos.
Leer también: Halle Berry se muestra sin maquillaje y luce hermosa
Durante estos días de cuarenta en los que no te has maquillado, seguramente habrás notado que tu piel ha comenzado a cambiar, porque no maquillarse tiene grandes beneficios para tu cutis. Si no los conoces, aquí te los vamos a decir.


1
El principal beneficio de no usar maquillaje diariamente es que permites que tu piel respire. Desde luego, existen excelentes productos cosméticos pero, a final de cuentas, son una capa que cubre nuestra epidermis.
Además, su formulación no solo tiene ingredientes naturales, sino que incluyen sustancias químicas que reposan muchas horas sobre nuestro cutis. Algunas veces, estas sustancias saturan los poros y pueden llegar a obstruirlos.
Leer también: Critican a Michelle Vieth por sus selfies sin maquillaje

2
Otro de los grandes beneficios de no maquillarnos todos los días es que mantendremos nuestros poros libres y, así, evitaremos que aparezcan imperfecciones porque, muchas veces, una pequeña imperfección podría ocasionar un círculo vicioso que daña nuestra piel; si nos sale un granito o espinilla, tratamos de cubrirla con maquillaje extra, lo que hace que se tape más. Y, en consecuencia, le ponemos más maquillaje, hasta tener un verdadero problema en el cutis.
Unos poros limpios no guardan impurezas y, así, no son precursores de granitos indeseables.

Leer también: 5 rutinas de belleza que puedes hacer sin salir de casa

3
Piel hidratada y humectada de forma natural. Es verdad, la piel es capaz de regularse por sí misma. Lamentablemente, cuando aplicamos mucho maquillaje, obstaculizamos este proceso natural, saturándola con más grasa o agua de la que necesita.
Además, impedimos que se regenere de forma natural, porque hacemos más difícil que se desprenda de las células muertas, ya que están cubiertas con varias capas de productos cosméticos.

4
Prevenimos en envejecimiento prematuro. Así es, las largas horas que permanecemos maquilladas provoca la oxidación de determinados ingredientes que contienen muchos productos cosméticos. Esto hace que se acelere la aparición de arrugas y líneas de expresión.


5
Hace tu rutina de belleza más sencilla y rápida, porque desmaquillarnos como es correcto necesitamos un tiempo considerable lo cual, algunas veces, nos da mucha flojera.
Si no te maquillas, antes de dormir solo necesitarás lavar tu cara y aplicar tu tratamiento de contornos de ojos y ¡listo!
Muchas famosas ya conocen estos beneficios y se han unido a la tendencia de no maquillarse algunos días, como Thalía, Gwyneth Paltrow, Salma Hayek y Lena Headey, entre muchas otras.
 



 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 




 

 


Una publicación compartida de Thalia (@thalia) el 30 Mar, 2019 a las 6:21 PDT



Por ello, te recomendamos que cuando termine la cuarentena y retomes tu rutina, trates de no maquillarte, al menos, los fines de semana, tu piel te lo agradecerá.
 
",5 beneficios de no maquillarte durante la cuarentena,https://www.eluniversal.com.mx/de-ultima/covid-19-beneficios-de-no-maquillarte-durante-la-cuarentena
"Él no esperaba que el hombre al que le intentaría robarle su moto era policía. Por eso, el agente al ver que el asaltante se subió a su vehículo, sacó su arma para dispararle y lo mató.
Minutos después de las 9:00 de la noche del martes, el presunto delincuente se acercó a su víctima sin saber que se trataba de un elemento de la policía y que viajaba en una motocicleta por calles de la colonia Tepeyac, en la alcaldía de Gustavo A. Madero de la Ciudad de México.
Ahí, en el Eje 3 Norte, el delincuente armado le ordenó al agente que le entregara el vehículo. El policía obedeció, pero tras apartarse de la unidad, desenfundó su arma de cargo y le disparó por la espalda.
Al verlo herido, el oficial pidió una ambulancia. Al llegar los paramédicos al lugar, encontraron con vida al asaltante y lo trasladaron al Hospital de La Villa.
Pese a que los médicos trataron de reanimarlo, el hombre ya había muerto durante en el trayecto.
El cadáver fue llevado al anfiteatro de la agencia ministerial, donde se espera a que un familiar reclame el cuerpo. Tras entregar su arma de cargo, el policía fue trasladado a la agencia ministerial donde declara sobre lo ocurrido.
",,https://www.elgrafico.mx/la-roja/policia-engana-asaltante-y-le-da-su-auto-pero-lo-mata-de-un-balazo-en-la-cdmx
"



    googletag.cmd.push(function() {
      googletag.display(""dfp-ad-top3_content"");
    });
  


De acuerdo con el último corte informativo de la Secretaría de Salud federal, con fecha del 9 de abril, en México hay 194 muertos y 3,441 casos confirmados de coronavirus Covid-19. 
El 18 de marzo se registró la primera muerte por coronavirus en México: un paciente hombre de 41 años quien padecía diabetes y comenzó con síntomas el 9 de marzo. El 20 de marzo se confirmó el deceso de un hombre que vivía en Durango, tenía 74 años, que padecía hipertensión y que padecía Covid-19. 
El 23 de marzo se informó la muerte de dos personas más por Covid-19: un paciente en Jalisco que murió en una clínica del IMSS y uno más en la CDMX. El 24 de marzo se dio a conocer el quinto fallecimiento por Covid-19. El sexto deceso se registró la sexta muerte por coronavirus en el país
El 26 de marzo se registraron otras dos muertes por Covid-19. El 27 de marzo se informó la muerte de dos personas más. 
La cifra de muertos por coronavirus en México el 9 de abril asciende a 194 personas.
TE PUEDE INTERESAR: ¿Dónde me puedo hacer la prueba de coronavirus?
Hasta el 23 de marzo, la Secretaría de Salud mantuvo la Fase I, debido a que los casos de coronavirus. La mañana del 24 de marzo se dio a conocer que México pasó a la Fase II de la contingencia por Covid-19.
Los tres niveles o fases de contingencia por coronavirus son:


Importación viral. Se presentan decenas de casos importados o de contacto con alguna persona infectada que importó el virus; las autoridades pueden determinar el origen de estos,


Dispersión comunitaria. Se presentan cientos de casos. Se pierde el origen de los contagios. Las personas comienzan a contagiarse unas a otras sin haber tenido contacto con alguna persona que importó el virus.


Epidémico. Se registran miles de casos.


Casos de coronavirus por estado en México 9 de abril



ESTADO 
 CASOS DE CORONAVIRUS


Aguascalientes
53


Baja California
239


Baja California Sur 
68


Campeche
14


Coahuila
129


Ciudad de México
909


Chiapas
34


Chihuahua
42


Colima
7


Durango

16



Estado de México
399


Guanajuato
71


Guerrero
49


Hidalgo

47



Jalisco
139


Michoacán
46


Morelos
35


Nayarit
16


Nuevo León
107


Oaxaca
40


Puebla
198


Querétaro
50


Quintana Roo
159


San Luis Potosí
47


Sinaloa
138


Sonora
48


Tabasco
113


Tamaulipas
46


Tlaxcala
29


Veracruz
54


Yucatán
88


Zacatecas
11



Casos de coronavirus en México al 9 de abril: 3,441.
La información para este contenido se basa en la tabla de CASOS CONFIRMADOS POR COVID que elabora el Instituto de Diagnóstico y Referencia Epidemiológicos. Para consultar la información oficial puedes dar clic en este enlace. 
La información de esta tabla considera los casos CONFIRMADOS, no los sospechosos. La actualización se realiza conforme al reporte que realiza en gobierno federal. 
ÚLTIMA ACTUALIZACIÓN DEL CONTENIDO: 9 DE ABRIL A LAS 19:12 HORAS
Gráfica. Casos de coronavirus en México confirmados por Secretaría de Salud 

Casos de coronavirus por día en MéxicoInfogram
 
Medidas de prevención del coronavirus Covid-19
La Dirección General de Promoción de la Salud señala que es importante fortalecer las siguientes medidas para evitar el contagio de coronavirus:


Lavarse las manos frecuentemente con agua y jabón o utilizar gel con base de alcohol al 70%.


Al toser o estornudar, utilizar el estornudo de etiqueta, que consiste en cubrirse la nariz y boca con un pañuelo desechable o con el ángulo interno del brazo.


No tocarse la cara, la nariz, la boca y los ojos con las manos sucias.


Limpiar y desinfectar superficies y objetos de uso común en: casas, oficinas, sitios cerrados, transporte, centros de reunión, etc.


Quedarse en casa cuando se tienen padecimientos respiratorios y acudir al médico si se presenta alguno de los síntomas (fiebre mayor a 38°C, dolor de cabeza, dolor de garganta, escurrimiento nasal, etc.)


Estados con suspensión de clases por coronavirus
El sábado 14 de marzo, el secretario de Educación Pública, Esteban Moctezuma Barragán, informó que los niños dejarán de ir a clases el próximo 20 de marzo y regresarán a la escuela hasta el 20 de abril. Esto como parte de las medidas para evitar contagios de coronavirus o Covid-19.
Sin embargo, los gobiernos de nueve estados del país decidieron adelantar la suspensión de clases.
En un inicio, el calendario escolar contemplaba las vacaciones de Semana Santa 2020 del 6 al 17 de abril de 2020.
Nueve estados del país suspendieron clases debido al coronavirus Covid-19 a partir de este martes 17 de marzo. Se trata de Guanajuato, Jalisco, Yucatán, Sonora, Veracruz, Tlaxcala, Michoacán y Tamaulipas. 
El gobierno de Querétaro anunció la suspensión de clases en todos los niveles educativos, tanto en planteles públicos como privados, a partir del próximo miércoles 18 de marzo. Esto para dar un periodo de ajuste a aquellos padres de familia que no cuentan con apoyo inmediato para dejar a sus hijos en casa.
¿Por qué se llama coronavirus?
El virus recibe este nombre porque al ser visto bajo el microscopio electrónico parece tener una corona, como la que rodea al sol.
¿Cómo saber si tienes coronavirus? Síntomas de Covid-19
Los síntomas más comunes del nuevo coronavirus son: fiebre, cansancio y tos seca. 
La OMS señala que hay pacientes que presentan dolores o malestar general, congestión nasal, rinorrea, dolor de garganta e incluso diarrea. 
Dichos síntomas son leves y aparecen de forma gradual. En los casos más graves, se presenta dificultad para respirar. 
Hay personas infectadas por coronavirus que no presentan síntomas. La mayor parte de los pacientes enfermos de Covid-19 se recuperan al paso de los días, sin tratamiento especial.
La única forma de saber si tienes coronavirus es a través de una prueba de confirmación realizada por el Instituto de Diagnóstico y Referencia Epidemiológicos (InDRE). 
Cuando existe un caso sospechoso de coronavirus, un especialista en epidemiología debe tomar la muestra que debe ser enviada al InDRE.


 ¿Cuál es el origen del coronavirus?
Los coronavirus son virus que causan enfermedades en humanos y animales.
Las enfermedades más graves causadas por coronavirus en humanos son el síndrome respiratorio de Oriente Medio (MERS) y el síndrome respiratorio agudo severo (SARS).
En diciembre de 2019 se detectó un nuevo tipo de coronavirus en la ciudad de Wuhan, China. El brote se extendió con rapidez. En un inicio fue conocido como neumonía de o coronavirus de Wuhan.
El Covid-19 puede haberse transmitido originalmente por contacto directo entre animales y humanos (zoonosis). 
Las primeras versiones del origen del coronavirus apuntaban a que éste se originó en el mercado pescados, mariscos y especies exóticas de Wuhan. También se mencionó que el pangolín (un mamífero asiático en peligro de extinción), habría sido la especie que transmitió el Covid-19 a los humanos. Sin embargo, ambas versiones ya fueron descartadas.
TAMBIÉN TE PUEDE INTERESAR:
Regreso a clases será 30 de abril: SEP
Primera muerte por coronavirus en Yucatán: Casos al 3 de abril 
Coronavirus: Laboratorios privados donde hacen la prueba Covid-19 
Coronavirus: Canales dónde pasan clases de la SEP por contingencia
Casos de coronavirus en el Estado de México | Covid-19
Qué hacer en cuarentena para no aburrirse
Coronavirus: ¿Qué va a pasar con Jóvenes Construyendo el Futuro?
¿Cómo hacer tu gel antibacterial casero para manos con alcohol?
Coronavirus: 15 datos que debes saber sobre la pandemia de Covid-19
Medidas preventivas por Coronavirus en Puebla
Odalys Ramírez tiene coronavirus, famosos con Covid-19
Cuántos casos hay de coronavirus en Yucatán
¿Cuántos casos de coronavirus hay en Jalisco? 
¿Cuántos casos de Coronavirus hay en el Estado de México?
Coronavirus obliga a suspender desfile del 5 de mayo en Puebla
Ya son 15 los infectados por coronavirus en Puebla
 

",Casos de coronavirus en Mexico por estado | Estadísticas Covid-19,http://www.unionguanajuato.mx/articulo/2020/03/18/cultura/casos-de-coronavirus-en-mexico-por-estado-estadisticas-covid-19
"
Los clubes de futbol de todo el mundo se han visto obligados a reducir sus gastos debido a la pandemia por el Coronavirus que obligó a las ligas a detener sus acciones. Los directivos han advertido que lo que ha llevado a que la situación financiera de los equipos esté en riesgo es por los salarios de los futbolistas, quienes son los que más ingresos obtienen.
En Europa han tomado dos opciones, una que es la de negociar con los jugadores, la otra es que las asociaciones decidan para llegar a un acuerdo que convenga a ambas partes. Sin embargo, en Francia se ha acordado un proyecto en el que no todos los clubes formarán parte.
Puedes leer: ""Renuncian al Barcelona seis directivos""
Medios en Francia aseguran que este plan podría generar ahorros de hasta un 30% que cubre parte del mes de marzo y abril. Las reducciones serían escalonados de acuerdo a las ganancias de cada futbolista. Por ejemplo, si un futbolista gana entre 50,000 y 100,000 dólares, se les descontará un 40%, los que perciben entre 20,000 a 50,000 dólares, sufrirían rebajas del 30%.
Si algo ha marcado en los últimos años a la Ligue 1, son los grandes fichajes que ha hecho uno de sus más poderosos clubes, el Paris Saint-Germain, ya que el conjunto de la capital tiene una diferencia muy marcada en cuestión de sueldos con los otros equipos, por lo que sus máximas figuras podría sufrir descuentos de más del 50%.
Te puede interesar: ""Chicharito Hernández, sin sueldo por pandemia de Covid-19""
Neymar, según el diario L’Equipe, es el futbolista mejor pagado de la liga al recibir 3,2 millones de dólares por mes, si el brasileño acepta las normas que se planean, podría perder 1,6 de dólares o más. Kylian Mbappé gana alrededor de dos millones de dólares al mes, así que cobraría cerca de un millón.
Otro factor es que los demás clubes, pagarían lo retenido a sus futbolistas en cuanto se reanude la actividad futbolística, algo que en el PSG no existiría.
 

 
  
","Por coronavirus, Neymar perderá 1.4 millones mensuales",https://www.eluniversal.com.mx/universal-deportes/futbol/por-coronavirus-neymar-perdera-14-millones-mensuales
"



    googletag.cmd.push(function() {
      googletag.display(""dfp-ad-top3_content"");
    });
  


La telenovela Como tú no hay 2, que protagoniza Adrián Uribe, bajó considerablemente su rating.
Estrenó con más de 4 millones de espectadores y ahora oscila los 2 millones 900 mil personas que lo ven.
El tema es que La Rosa de Guadalupe, que es lo más visto, le hereda más de 3 millones 400 mil, por lo cual la baja de rating es considerable.
A las 21:30 horas, cuando empieza Sin miedo a la verdad, en su tercera temporada, sube un poco la audiencia, lo que representa un fracaso para Como tú no hay 2, que en lugar de subir o mantener lo que le deja La rosa de Guadalupe, lo baja.
Como tú no hay 2 comenzó con una historia afianzada, pero de pronto se perdió y dejó de gustar al público, que ahora está más en casa por la contingencia por coronavirus.
Ni Adrián Uribe con doble papel ha logrado que la gente se enganche. Muchos no le perdonan que uno de sus personajes se parezca al “Vítor”.
TE PUEDE INTERESAR
Aylín Mujica, mujer fatal en Como tú no hay 2
Estreno de Destilando amor 2020, lo que debes saber
Te la juegas, fracaso en rating de Azteca; Televisa repunta
Enamorándonos, ¿por qué sale del aire en Azteca UNO?
Silvia Pinal, frente a ti 2020, cuándo inicia
 
",Como tú no hay 2 baja rating en Televisa,http://www.unionyucatan.mx/articulo/2020/04/02/espectaculos/como-tu-no-hay-2-baja-rating-en-televisa
"
Los Ángeles.- Un hombre de 26 años fue arrestado esta semana en California, Estados Unidos, por haber golpeado a su madre, quien le había escondido el papel higiénico. Según trascendió, la mujer habría ocultado el producto de higiene, porque su hijo, identificado como Adrian Yan, lo usaba en exceso.
La madre aseguró que su hijo utilizaba demasiado papel higiénico en un momento en el que el producto escasea, debido a la compra compulsiva ante la pandemia de coronavirus.
Lee también: Despiden a sacerdote mexicano fallecido en EU por coronavirus
La vocera del departamento policial del Valle de Santa Clarita, Shirley Miller, contó a la prensa que la policía había recibido una llamada de la familia el lunes por la madrugada, luego de la disputa. De acuerdo a Miller, la discusión entre Yan y su madre se intensificó y supuestamente terminó a golpes, por lo que el hombre quedó detenido bajo sospecha de agresión.
Según Miller, no se trata de un caso aislado. La autoridad, explicó que le confinamiento impuesto en gran parte del país por el Covid-19 ha provocado un aumento de los incidentes de violencia familiar. ""Está sucediendo en todas partes"", indicó.
agv
",Hombre golpea a su madre por esconder el papel higiénico en la cuarentena ,https://www.eluniversal.com.mx/mundo/hombre-golpea-su-madre-por-esconder-el-papel-higienico-en-la-cuarentena
"
Durante la contigencia por el Covid-19 es posible aprovechar los recursos tecnológicos para aprender y tener acceso a contenidos en diversas áreas, tal es el caso del proyecto Pausa Activa, una plataforma que fue desarrollada por la Secretaría de Extensión Universitaria (SEU) de la Universidad Autónoma de Querétaro (UAQ).

Dicha plataforma fue diseñada para compartir contenido de cursos, talleres, ciclos de cine, entre otras actividades; está disponble para el público a través de la página de Internet: https://sites.google.com/uaq.edu.mx/pausaactiva/

La titular de la Seu, Teresa García Besné, refirió que este proyecto se pudo llevar a cabo a través de los directores que integran las diferentes áreas de la Secretaría, principalmente, la Dirección de Innovación y Creatividad Cultural (DICC), con el objetivo de generar un espacio que pueda ser de utilidad a los queretanos que permanecen en sus casas a causa de la cuarentena por el Covid-19.

“Se van a tener muchos días de hastío, de preocupación, de cansancio y agotamiento de estar en nuestras casas, y en las redes sociales hay mucha información dispersa de actividades culturales, recreativas, temas educativos, literatura, por lo que decidimos generar una plataforma en donde se encuentre toda esta información reunida. Lo que hicimos es concentrar la información que tenga que ver con estos temas para que la gente desde sus casas tenga algo en qué ocupar sus mentes y su espíritu”, detalló García Besné.

Además, explicó que son varios tópicos los que conforman la plataforma: Educativo (plataformas con cursos en línea); Arte y Cultura (cine, música, artes visuales y escénicas); Qué Leer (literatura, recomendaciones, divulgación científica); Recreativo; Infantil; Tópicos Contemporáneos; y el rubro de Apoyémonos (con recomendaciones de la gente en temas locales, como alimentos, servicios, juegos, diplomados, entre otros).

“Con esto, concentramos la información de temas que en este momento nos puedan ayudar en circunstancias bastante adversas. Las personas ya pueden acceder y encontrar cosas que les puedan ayudar a pasar estos días tan complicados”, refirió.

García Besné también resaltó que aunque Pausa Activa se creó derivada de la contingencia por el Covid-19, se le dará continuidad al sitio después del periodo de cuarentena.

“Esto que está sucediendo nos va a cambiar y una de las cosas que me parece que puede ser viable es encontrar en el arte, la cultura, la recreación, deporte, y en la divulgación científica una nueva forma de conocer el mundo”, destacó.

Además, la titular de la SEU agradeció el apoyo para desarrollar este proyecto de Bernardo Ramírez Lujano, coordinador de Gestión de Proyectos Digitales de la Secretaría y de Gabriel Bautista Morales, coordinador de Interfaz-Comunicación y Diseño de la DICC.

Por su parte, el director de la DICC, Abraham Kalid Hernández Martínez, detalló que la idea para crear el proyecto nació a raíz de que otras instituciones dedicadas al arte actualmente están transmitiendo en línea sus actividades, compartiendo con los internautas conciertos, recorridos virtuales en museos, entre otras cosas.

“Nos dimos cuenta de que esto podría replicarse en todas las áreas de la Secretaría de Extensión Universitaria y pensamos en generar un espacio de contenido en donde se pudiera vaciar esta información y compartirla en esta plataforma, además de que nos da la oportunidad como Institución de seguir cultivando la parte de la cultura y del ocio pero aplicado al conocimiento; y otra cosa que genera es una interacción con el usuario, ya que se pondrá poner recomendaciones locales de diversos temas a través de un formulario”, destacó Hernández Martínez. Redacción
",Una forma de activar la mente desde casa ,https://www.eluniversalqueretaro.mx/portada/una-forma-de-activar-la-mente-desde-casa
"
Thalía les dio una grata sorpresa a sus fans en Instagram, al compartir un video en el que aparece caracterizada como la famosa actriz María Félix.
La cantanre de 48 años mostró su gran parecido con ""La Doña"", quien nació y murió en el mes de abril, de 1914 y 2002, respectivamente. 


""María Felix.¡Unica, temperamental y fascinante! Celebrándola en su mes"", escribió la intérprete junto al video que está siendo muy comentado por sus seguidores.
""Wow!!!!! Me encanta!!!! Increíble!!!"", escribió Belinda, comentario que muchos no pasaron desapercibido y algunos hasta aprovecharon para pedir un dueto musical. 
Te puede interesar: Jorge Negrete y María Félix, enemigos 10 años, maridos 14 meses 
Cibernautas quedaron impactados por la gran caracterización, y hasta le propusieron como la ideal para protagonizar la serie de María Félix, una de las figuras más importantes de la Época de Oro del cine mexicano.
También lee: María Félix, el lugar donde reposa la ""mujer sin alma""
 



 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 




 

 


Una publicación compartida de Thalia (@thalia) el 9 Abr, 2020 a las 7:55 PDT




rad 
 
",Thalía sorprende con caracterización de María Félix,https://www.eluniversal.com.mx/espectaculos/farandula/thalia-sorprende-con-caracterizacion-de-maria-felix
"
En apoyo a aquellas personas que tienen objetos en Casas de Empeño, estas instituciones ofrecieron prórrogas en los pagos, con exención de intereses moratorios hasta por 30 días, entre otros beneficios, dijo la Procuraduría Federal del Consumidor (Profeco).
Entre las instituciones de asistencia privada que hicieron el compromiso están: Nacional Monte de Piedad, Fundación Rafael Dondé y la Asociación Mexicana de Empresas de Servicios Prendarios (AMESPRE), que agremia a más de 3 mil 500 casas de empeño.
En algunos casos otorgarán hasta 5 meses para desempeñar un refrendo adicional por otro periodo de 5 meses, para quienes ya cuenten con tres refrendos realizados; en otras instituciones se ofrecen refrendos ilimitados; no se generarán costos de almacenaje, ni intereses moratorios, y las prendas no pasarán a comercialización.
Lea también: Casas de empeño hacen “su agosto” por coronavirus
La Procuraduría Federal del Consumidor cuenta actualmente con 7 mil 760 establecimientos inscritos en el Registro Público de Casas de Empeño (RPCE), por lo que invita a los usuarios a verificar que éstas se encuentren registradas y autorizadas en la dirección electrónica: https://rpce.profeco.gob.mx/casa_empeno.php
En caso de abusos, el teléfono del consumidor es el 55 5568 87 22 y el número 800 468 8722; así como el correo electrónico: [email protected], o a través de las redes sociales oficiales:
Twitter: @AtencionProfeco
Facebook: @ProfecoOficial.
cev
",Casas de empeño darán prórrogas por coronavirus: Profeco,https://www.eluniversal.com.mx/cartera/casas-de-empeno-daran-prorrogas-por-coronavirus-profeco
